AUTH_CDT,MERCH_CAT_CD,TRAN_FRAUD,ZIP_CD,ECI_IND,APPROVED_AMT,DECLINE_RES1,AUTH_CD,ADFLAG,MCC_Description,ECI_Description,TRAN_FRAUD_N,TRAN_FRAUD_Y,ADFLAG_BINARY
2023-12-26,7311,N,J7Z7N,6,60.0,0,04727E,approved,Advertising Services,Authentication Attempted,1,0,1
2023-12-27,4816,N,J7Z7N,6,14.94,0,05144E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-05,5968,N,J7Z7N,6,11.49,0,01600E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2024-01-08,4816,N,J7Z7N,6,11.49,0,03341E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-09,5969,N,J7Z7N,0,121.88,8997,08182E,approved,Other Direct Marketing,Authentication Failed/Unavailable,1,0,1
2024-01-09,5732,N,J7Z7N,0,14.94,0,05443E,approved,Electronics Stores,Authentication Failed/Unavailable,1,0,1
2024-01-10,5818,N,J7Z7N,7,1.48,9004,09560E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2024-01-11,5411,N,J7Z7N,6,1.44,0,09279E,approved,Grocery Stores and Supermarkets,Authentication Attempted,1,0,1
2024-01-11,4816,N,J7Z7N,6,5.44,0,06277E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-12,5817,N,J7Z7N,0,86.23,0,08029E,approved,Delicatessens,Authentication Failed/Unavailable,1,0,1
2024-01-14,4814,N,J7Z7N,0,2.75,7,02734E,decline,Telecommunication Services,Authentication Failed/Unavailable,1,0,0
2024-01-14,4814,N,J7Z7N,0,101.18,8997,04010E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2024-01-15,7929,N,J7Z7N,0,110.0,9004,07698E,approved,Bingo and Lottery Services,Authentication Failed/Unavailable,1,0,1
2024-01-19,4722,N,J7Z7N,0,27.52,9004,00591E,approved,Travel Agencies and Tour Operators,Authentication Failed/Unavailable,1,0,1
2024-01-25,4899,N,J7Z7N,7,6.89,0,07985E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2024-01-26,4816,N,J7Z7N,0,26.32,7,07001E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2024-01-27,4722,N,J7Z7N,0,27.52,9004,08143E,approved,Travel Agencies and Tour Operators,Authentication Failed/Unavailable,1,0,1
2024-02-01,5815,N,J7Z7N,0,69.0,0,09229E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
2023-11-01,4899,N,N5Y1N,0,9.94,0,08399E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-11-03,4816,N,N5Y1N,6,27.11,0,08985E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-04,6300,N,N5Y1N,0,20.44,7,09644E,decline,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,0
2023-11-04,6300,N,N5Y1N,0,12.42,7,06679E,decline,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,0
2023-11-07,5941,N,N5Y1N,6,39.9,0,08016E,approved,Sporting Goods Stores,Authentication Attempted,1,0,1
2023-11-09,4816,N,N5Y1N,6,34.26,0,03555E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-09,4816,N,N5Y1N,6,10.14,0,03601E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-12,5732,N,N5Y1N,6,27.52,0,07606E,approved,Electronics Stores,Authentication Attempted,1,0,1
2023-11-13,4899,N,N5Y1N,7,23.72,0,06719E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-11-15,4814,N,N5Y1N,0,118.64,0,01546E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-11-15,4816,N,N5Y1N,6,11.0,0,02590E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-15,4816,N,N5Y1N,6,24.8,0,02705E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-15,4816,N,N5Y1N,6,68.9,0,02796E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-15,4816,N,N5Y1N,6,67.79,0,03611E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-15,4816,N,N5Y1N,6,28.69,0,06382E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-15,4816,N,N5Y1N,6,46.08,0,08322E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-16,9222,N,N5Y1N,2,52.5,8997,04578E,approved,Fines,Authentication Successful,1,0,1
2023-11-16,9222,N,N5Y1N,0,0.92,0,04682E,approved,Fines,Authentication Failed/Unavailable,1,0,1
2023-11-18,6300,N,N5Y1N,0,27.52,0,04173E,approved,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,1
2023-11-19,4899,N,N5Y1N,6,27.52,0,08428E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Attempted,1,0,1
2023-11-19,4816,N,N5Y1N,6,16.94,0,09793E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-20,4900,N,N5Y1N,0,27.52,8997,05762E,approved,Utilities,Authentication Failed/Unavailable,1,0,1
2023-11-20,5814,N,N5Y1N,0,12.61,7,03389E,decline,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,0
2023-11-20,5814,N,N5Y1N,0,6.66,7,03505E,decline,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,0
2023-11-22,4816,N,N5Y1N,6,35.02,0,05315E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-22,4816,N,N5Y1N,6,21.12,0,02753E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-23,4816,N,N5Y1N,6,77.83,0,09399E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-24,4816,N,N5Y1N,6,32.31,0,07397E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-24,7994,N,N5Y1N,6,107.34,0,05978E,approved,Video Arcade Games,Authentication Attempted,1,0,1
2023-11-24,4816,N,N5Y1N,6,72.03,0,05165E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-25,4816,N,N5Y1N,6,29.39,0,06287E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-25,4816,N,N5Y1N,6,32.77,0,06424E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-25,4816,N,N5Y1N,6,10.06,0,09512E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-26,4816,N,N5Y1N,6,73.44,0,07120E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-27,4816,N,N5Y1N,6,16.53,0,03170E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-27,4816,N,N5Y1N,6,16.27,0,04567E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-27,8211,N,N5Y1N,0,14.0,0,01045E,approved,Elementary and Secondary Schools,Authentication Failed/Unavailable,1,0,1
2023-11-28,4816,N,N5Y1N,6,106.69,8997,05905E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-28,4816,N,N5Y1N,6,23.72,0,06697E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-29,5499,N,N5Y1N,0,32.0,0,07836E,approved,Miscellaneous Food Stores,Authentication Failed/Unavailable,1,0,1
2023-11-30,4816,N,N5Y1N,6,41.67,0,03053E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-30,5816,N,N5Y1N,0,2.0,0,05816E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-30,7321,N,N5Y1N,0,16.29,0,05978E,approved,Advertising Services,Authentication Failed/Unavailable,1,0,1
2023-11-30,4816,N,N5Y1N,6,18.96,0,06965E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-01,4899,N,N5Y1N,0,9.94,0,02104E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-12-01,4816,N,N5Y1N,6,56.49,0,03576E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-03,4816,N,N5Y1N,6,79.07,0,05504E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-03,4816,N,N5Y1N,6,29.37,0,06802E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-05,4816,N,N5Y1N,6,66.67,0,01314E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-06,4816,N,N5Y1N,6,76.78,0,03607E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-07,4816,N,N5Y1N,6,133.06,8997,02581E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-09,4816,N,N5Y1N,6,29.42,0,05009E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4899,N,N5Y1N,7,23.72,0,02650E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-12-14,6300,N,N5Y1N,0,27.52,0,07280E,approved,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,1
2023-12-15,4814,N,N5Y1N,0,118.64,0,07621E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-12-16,4816,N,N5Y1N,6,124.53,0,06240E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-18,4816,N,N5Y1N,6,13.5,0,05088E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-19,4816,N,N5Y1N,6,28.23,0,06367E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-19,4816,N,N5Y1N,6,33.89,0,00685E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-19,4816,N,N5Y1N,6,16.94,0,01157E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-20,6300,N,N5Y1N,0,27.52,0,01590E,approved,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,1
2023-12-20,4816,N,N5Y1N,6,7.9,0,05308E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-21,4900,N,N5Y1N,0,27.52,8997,04717E,approved,Utilities,Authentication Failed/Unavailable,1,0,1
2023-12-26,4816,N,N5Y1N,6,27.52,8997,06323E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-27,4816,N,N5Y1N,0,23.82,7,05430E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2023-12-27,4816,N,N5Y1N,6,13.51,0,06915E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-30,4816,N,N5Y1N,6,45.19,0,02738E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-01,4899,N,N5Y1N,0,9.94,0,01914E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2024-01-02,4816,N,N5Y1N,6,67.73,0,03769E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-02,7832,N,N5Y1N,6,19.54,0,06499E,approved,Movie Theaters,Authentication Attempted,1,0,1
2024-01-03,4816,N,N5Y1N,6,58.73,0,05182E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-03,4816,N,N5Y1N,6,15.47,0,06915E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-08,6300,N,N5Y1N,0,27.52,0,02788E,approved,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,1
2024-01-08,4816,N,N5Y1N,6,45.19,0,02749E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-09,4816,N,N5Y1N,6,7.9,0,02722E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-09,4816,N,N5Y1N,6,27.52,8997,09135E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-10,4816,N,N5Y1N,6,18.07,0,06048E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-11,4816,N,N5Y1N,6,14.0,0,06618E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-11,8398,N,N5Y1N,0,57.0,0,09825E,approved,Charitable and Social Service Organizations,Authentication Failed/Unavailable,1,0,1
2024-01-11,8398,N,N5Y1N,0,9.4,0,05578E,approved,Charitable and Social Service Organizations,Authentication Failed/Unavailable,1,0,1
2024-01-13,4899,N,N5Y1N,7,6.77,0,04735E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2024-01-13,4816,N,N5Y1N,6,6.77,0,06257E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-15,4814,N,N5Y1N,0,118.64,0,07422E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2024-01-16,5251,N,N5Y1N,6,9.73,7,06832E,decline,Hardware Stores,Authentication Attempted,1,0,0
2024-01-16,5251,N,N5Y1N,6,27.52,0,05036E,approved,Hardware Stores,Authentication Attempted,1,0,1
2024-01-16,4816,N,N5Y1N,6,16.59,0,07710E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-16,4816,N,N5Y1N,6,22.71,0,08778E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-17,4816,N,N5Y1N,6,39.98,0,03530E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-19,4816,N,N5Y1N,6,16.94,0,09798E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-22,6300,N,N5Y1N,0,27.52,0,00729E,approved,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,1
2024-01-22,4816,N,N5Y1N,6,27.52,8997,06712E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-22,4816,N,N5Y1N,6,67.79,0,03510E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-23,5734,N,N5Y1N,6,89.27,0,05836E,approved,Computer Software Stores,Authentication Attempted,1,0,1
2024-01-23,4900,N,N5Y1N,0,20.21,124,0,decline,Utilities,Authentication Failed/Unavailable,1,0,0
2024-01-23,4900,N,N5Y1N,0,27.52,8997,06353E,approved,Utilities,Authentication Failed/Unavailable,1,0,1
2024-01-26,7032,N,N5Y1N,0,27.52,8997,03789E,approved,Amusement Parks,Authentication Failed/Unavailable,1,0,1
2024-01-27,5814,N,N5Y1N,0,3.84,0,05092E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-27,5814,N,N5Y1N,0,26.75,0,04370E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-28,5814,N,N5Y1N,0,4.19,0,07342E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-31,4816,N,N5Y1N,6,124.24,8997,06939E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-31,5941,N,N5Y1N,6,2.1,7,02667E,decline,Sporting Goods Stores,Authentication Attempted,1,0,0
2024-01-31,5941,N,N5Y1N,6,27.52,0,04584E,approved,Sporting Goods Stores,Authentication Attempted,1,0,1
2023-11-07,5411,N,S4S6V,0,70.69,0,01352E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2023-11-13,5818,N,S4S6V,0,12.26,7,06570E,decline,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,0
2023-11-13,5965,N,S4S6V,0,16.96,7,06949E,decline,Telephone Sales,Authentication Failed/Unavailable,1,0,0
2023-11-13,5965,N,S4S6V,0,69.92,0,07312E,approved,Telephone Sales,Authentication Failed/Unavailable,1,0,1
2023-11-28,5411,N,S4S6V,0,80.51,0,03018E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2023-11-28,5411,N,S4S6V,0,50.08,0,00226E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2023-12-05,5411,N,S4S6V,0,69.19,0,02361E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2023-12-13,5411,N,S4S6V,0,80.81,0,08579E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2023-12-22,5411,N,S4S6V,0,58.0,0,06299E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2024-01-19,7523,N,S4S6V,0,26.57,7,01661E,decline,Parking Lots and Garages,Authentication Failed/Unavailable,1,0,0
2024-01-19,7523,N,S4S6V,0,5.35,0,02007E,approved,Parking Lots and Garages,Authentication Failed/Unavailable,1,0,1
2024-01-22,7523,N,S4S6V,0,5.35,0,09333E,approved,Parking Lots and Garages,Authentication Failed/Unavailable,1,0,1
2024-01-24,7523,N,S4S6V,0,5.35,0,08431E,approved,Parking Lots and Garages,Authentication Failed/Unavailable,1,0,1
2024-01-25,7523,N,S4S6V,0,5.35,0,01423E,approved,Parking Lots and Garages,Authentication Failed/Unavailable,1,0,1
2024-01-31,5411,N,S4S6V,0,103.48,9004,08466E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2023-10-31,4789,N,V7N1M,2,98.8,8997,05027E,approved,Transportation Services,Authentication Successful,1,0,1
2023-11-04,4789,N,V7N1M,0,5.0,0,05089E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2023-11-25,8099,N,V7N1M,7,12.0,0,06121E,approved,Health Practitioners,Authentication Failed/Unavailable,1,0,1
2023-11-28,8099,N,V7N1M,7,15.0,0,06794E,approved,Health Practitioners,Authentication Failed/Unavailable,1,0,1
2023-12-09,5814,N,V7N1M,0,4.46,7,00703E,decline,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,0
2023-12-09,5814,N,V7N1M,2,67.59,9009,03291E,approved,Fast Food Restaurants,Authentication Successful,1,0,1
2023-12-21,8099,N,V7N1M,7,31.0,0,00692E,approved,Health Practitioners,Authentication Failed/Unavailable,1,0,1
2023-12-27,8099,N,V7N1M,7,18.0,0,07719E,approved,Health Practitioners,Authentication Failed/Unavailable,1,0,1
2024-01-14,5816,N,V7N1M,6,27.52,0,09514E,approved,Fast Food Restaurants,Authentication Attempted,1,0,1
2024-01-22,8099,N,V7N1M,7,27.52,0,09706E,approved,Health Practitioners,Authentication Failed/Unavailable,1,0,1
2023-11-12,5816,N,B3M4B,7,13.79,0,03871E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-16,5818,N,B3M4B,6,31.04,0,05347E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Attempted,1,0,1
2023-12-11,5977,N,B3M4B,0,27.52,8997,08224E,approved,"Cosmetics, Beauty Supplies",Authentication Failed/Unavailable,1,0,1
2023-12-12,5816,N,B3M4B,7,13.79,0,04201E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-12,5816,N,B3M4B,7,13.79,0,04085E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-10-31,4814,N,L5N2E,0,27.52,0,05755E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-11-01,5818,N,L5N2E,0,11.72,0,00517E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-11-07,5818,N,L5N2E,0,14.31,0,04387E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-11-14,5812,N,L5N2E,6,40.23,0,09930E,approved,Restaurants,Authentication Attempted,1,0,1
2023-11-16,5945,N,L5N2E,6,37.06,0,01086E,approved,"Hobby, Toy, and Game Stores",Authentication Attempted,1,0,1
2023-11-17,5945,N,L5N2E,6,36.16,0,03380E,approved,"Hobby, Toy, and Game Stores",Authentication Attempted,1,0,1
2023-11-17,5945,N,L5N2E,6,3.11,0,08144E,approved,"Hobby, Toy, and Game Stores",Authentication Attempted,1,0,1
2023-11-18,5945,N,L5N2E,6,26.44,0,06508E,approved,"Hobby, Toy, and Game Stores",Authentication Attempted,1,0,1
2023-11-18,5945,N,L5N2E,6,4.97,0,09061E,approved,"Hobby, Toy, and Game Stores",Authentication Attempted,1,0,1
2023-11-18,5945,N,L5N2E,6,4.86,0,04633E,approved,"Hobby, Toy, and Game Stores",Authentication Attempted,1,0,1
2023-11-20,5311,N,L5N2E,6,30.5,0,05487E,approved,Department Stores,Authentication Attempted,1,0,1
2023-11-21,5815,N,L5N2E,7,7.9,0,09037E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
2023-11-24,5945,N,L5N2E,6,27.52,0,03591E,approved,"Hobby, Toy, and Game Stores",Authentication Attempted,1,0,1
2023-11-24,5311,N,L5N2E,6,27.52,0,06283E,approved,Department Stores,Authentication Attempted,1,0,1
2023-11-30,4111,N,L5N2E,0,40.0,0,01457E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2023-11-30,5331,N,L5N2E,6,3.74,7,04261E,decline,Variety Stores,Authentication Attempted,1,0,0
2023-11-30,5331,N,L5N2E,6,101.61,0,06123E,approved,Variety Stores,Authentication Attempted,1,0,1
2023-12-01,4814,N,L5N2E,0,27.52,0,09265E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-12-03,5734,N,L5N2E,0,2.0,0,09213E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2023-12-03,5734,N,L5N2E,0,2.0,0,09266E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2023-12-03,5945,N,L5N2E,0,11.19,0,09363E,approved,"Hobby, Toy, and Game Stores",Authentication Failed/Unavailable,1,0,1
2023-12-06,5815,N,L5N2E,7,7.9,0,09005E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
2023-12-08,5311,N,L5N2E,6,73.44,0,03021E,approved,Department Stores,Authentication Attempted,1,0,1
2023-12-21,5815,N,L5N2E,7,7.9,0,02115E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
2023-12-24,5812,N,L5N2E,0,11.31,0,08609E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-27,5816,N,L5N2E,6,29.37,0,05399E,approved,Fast Food Restaurants,Authentication Attempted,1,0,1
2023-12-31,4814,N,L5N2E,0,27.52,0,01793E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2024-01-06,5815,N,L5N2E,7,7.9,0,02049E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
2024-01-12,5815,N,L5N2E,7,24.3,0,07328E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
2024-01-31,4814,N,L5N2E,0,27.52,0,00335E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-10-30,5814,N,T4C0V,0,4.6,0,04267E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-10-30,4816,N,T4C0V,6,27.52,8997,02354E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-10-30,4816,N,T4C0V,6,15.74,0,06863E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-10-31,5814,N,T4C0V,0,7.73,0,09735E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-10-31,4816,N,T4C0V,6,10.48,0,04290E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-01,5300,N,T4C0V,0,92.31,0,09010E,approved,Discount Stores,Authentication Failed/Unavailable,1,0,1
2023-11-02,5816,N,T4C0V,0,21.83,0,02562E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-02,5814,N,T4C0V,0,6.34,0,07227E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-03,5818,N,T4C0V,0,26.98,7,06395E,decline,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,0
2023-11-03,5814,N,T4C0V,6,23.34,0,04684E,approved,Fast Food Restaurants,Authentication Attempted,1,0,1
2023-11-03,4816,N,T4C0V,6,62.99,0,01127E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-03,4816,N,T4C0V,6,5.24,0,06096E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-03,4816,N,T4C0V,6,5.24,0,06237E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-03,5814,N,T4C0V,6,12.32,0,09729E,approved,Fast Food Restaurants,Authentication Attempted,1,0,1
2023-11-03,4816,N,T4C0V,6,15.74,0,03302E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-04,4816,N,T4C0V,6,69.29,0,06155E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-05,5814,N,T4C0V,6,29.62,0,06286E,approved,Fast Food Restaurants,Authentication Attempted,1,0,1
2023-11-05,7999,N,T4C0V,6,24.27,7,07633E,decline,Recreational Services,Authentication Attempted,1,0,0
2023-11-06,5732,N,T4C0V,6,92.5,0,04560E,approved,Electronics Stores,Authentication Attempted,1,0,1
2023-11-07,5968,N,T4C0V,6,10.49,0,08927E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-11-07,5812,N,T4C0V,0,23.34,0,01289E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-08,5812,N,T4C0V,0,56.48,0,03523E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-08,5812,N,T4C0V,0,60.07,0,04328E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-08,4816,N,T4C0V,6,13.11,0,05693E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-08,4816,N,T4C0V,6,29.39,0,09121E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-09,4899,N,T4C0V,7,18.96,0,04538E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-11-09,5816,N,T4C0V,0,2.0,0,02917E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-09,5200,N,T4C0V,0,24.54,7,03306E,decline,Home Improvement Stores,Authentication Failed/Unavailable,1,0,0
2023-11-09,5200,N,T4C0V,0,106.96,8997,04787E,approved,Home Improvement Stores,Authentication Failed/Unavailable,1,0,1
2023-11-10,4816,N,T4C0V,6,19.99,0,08668E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-10,5300,N,T4C0V,0,41.94,0,07579E,approved,Discount Stores,Authentication Failed/Unavailable,1,0,1
2023-11-10,4816,N,T4C0V,6,17.82,0,04291E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-10,4816,N,T4C0V,6,15.74,0,04435E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-11,5812,N,T4C0V,0,26.99,0,01612E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-11,4816,N,T4C0V,6,9.42,0,09201E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-11,5812,N,T4C0V,0,27.52,0,02133E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-12,4816,N,T4C0V,6,26.24,0,01288E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-14,4816,N,T4C0V,6,28.34,0,07300E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
